,sessionId,flow,pWStartTime,pWDuration,ip1Loc,port1Loc,ip2Loc,port2Loc,ip1Net,port1Net,ip2Net,port2Net,mediaType,avgCc,mos,mosC,vMosP,vMosR,poorScores,transportScore,locator,ssrc,auxSsrc,pType,codec,redPType,redCodec,auxPType,auxCodec,redAuxPType,redAuxCodec,routes,RTPAvgBr,RTPSdvBr,RTPMaxBr,RTPMinBr,RTPAvgFps,RTPSdvFps,RTPMaxFps,RTPMinFps,RTPAvgJitt,RTPSdvJitt,RTPMaxJitt,RTPMinJitt,RTPAvgDelta,RTPSdvDelta,RTPMaxDelta,RTPMinDelta,RTPSeenPack,RTPMissedPack,redPack,fecPack,auxSeenPack,auxMissedPack,redAuxPack,fecAuxPack,burstPackMissed,burstFreq,packReorder,RTCPSendRepPack,RTCPRecRepPack,STUNAvgRtt,STUNSdvRtt,STUNMaxRtt,STUNMinRtt,STUNBw
4852,4171557375952179528,2,1643905380000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,900.51,362.58,1444.12,417.27,24.30,1.10,26.00,22.00,0.05,0.21,2.58,0.00,7.84,16.29,97.18,0.02,1787,502,0,515,151,116,0,0,310,118,0,1,0,98.16,39.66,350.55,36.67,12000.00
4853,4171557375952179528,0,1643905390000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,73.28,9.20,88.78,55.25,32.80,3.09,38.00,28.00,0.03,0.12,1.09,0.00,30.52,19.43,140.66,12.28,328,165,328,0,,,,,103,39,0,1,9,97.17,42.18,455.33,32.67,12000.00
4854,4171557375952179528,1,1643905390000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,26.23,8.21,40.26,17.34,50.00,0.00,50.00,50.00,0.13,0.18,1.22,0.00,19.99,3.73,39.37,0.00,500,0,0,0,,,,,0,0,0,5,12,97.17,42.18,455.33,32.67,12000.00
4855,4171557375952179528,2,1643905390000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,276.06,63.50,406.82,183.54,19.40,2.54,22.00,13.00,0.02,0.06,0.33,0.00,19.30,27.45,149.42,0.09,731,500,0,214,150,88,0,0,326,115,0,1,0,98.08,39.56,350.55,36.67,12000.00
4856,4171557375952179528,0,1643905400000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,67.67,13.30,96.12,48.38,30.50,4.27,41.00,25.00,0.04,0.14,1.31,0.00,32.76,20.94,139.93,0.55,305,200,305,0,,,,,129,48,0,2,22,97.31,42.06,455.33,32.67,12000.00
4857,4171557375952179528,1,1643905400000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,23.70,6.52,39.13,18.77,50.00,0.45,51.00,49.00,0.19,0.25,1.60,0.00,19.99,5.05,44.96,0.01,500,0,0,0,,,,,0,0,0,6,16,97.31,42.06,455.33,32.67,12000.00
4858,4171557375952179528,2,1643905400000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,269.84,22.16,310.66,246.62,20.00,1.55,22.00,17.00,0.01,0.03,0.20,0.00,18.40,25.99,90.73,0.11,762,454,0,221,124,83,0,0,273,104,0,1,0,98.08,39.40,350.55,36.67,12000.00
4859,4171557375952179528,0,1643905410000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,44.15,12.21,69.75,26.86,30.10,4.11,38.00,23.00,0.03,0.10,0.83,0.00,33.20,22.70,139.15,13.41,301,200,301,0,,,,,133,44,0,3,16,97.47,42.02,455.33,32.67,12000.00
4860,4171557375952179528,1,1643905410000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,40.20,2.41,43.19,36.75,49.90,0.70,51.00,49.00,0.21,0.22,1.19,0.00,20.02,4.88,39.09,5.33,499,0,0,0,,,,,0,0,0,2,12,97.47,42.02,455.33,32.67,12000.00
4861,4171557375952179528,2,1643905410000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,285.47,38.03,355.78,226.71,20.10,2.17,23.00,17.00,0.02,0.06,0.46,0.00,18.47,25.95,111.62,0.10,765,465,0,224,146,73,0,0,275,111,0,1,0,98.12,39.30,350.55,36.67,12000.00
4862,4171557375952179528,0,1643905420000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,42.49,7.84,55.89,25.90,29.70,3.35,34.00,21.00,0.02,0.06,0.37,0.00,33.72,20.28,160.36,14.01,297,203,297,0,,,,,130,52,0,2,11,97.61,41.80,455.33,32.67,12000.00
4863,4171557375952179528,1,1643905420000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,35.00,5.29,43.45,29.03,50.10,0.30,51.00,50.00,0.18,0.22,1.34,0.00,19.98,4.51,40.48,0.00,501,0,0,0,,,,,0,0,0,4,12,97.61,41.80,455.33,32.67,12000.00
4864,4171557375952179528,2,1643905420000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,257.01,31.83,314.39,200.96,20.20,1.40,22.00,17.00,0.02,0.06,0.30,0.00,19.92,26.33,90.89,0.08,727,506,0,227,167,109,0,0,343,123,0,0,0,98.20,39.08,350.55,36.67,12000.00
4865,4171557375952179528,0,1643905430000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,51.21,11.69,68.59,37.73,32.70,2.28,37.00,29.00,0.03,0.09,0.53,0.00,30.61,16.89,100.21,12.52,327,170,327,0,,,,,96,42,0,1,19,97.51,41.80,455.33,32.67,12000.00
4866,4171557375952179528,1,1643905430000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,39.28,2.63,42.30,35.22,49.90,0.30,50.00,49.00,0.21,0.24,1.78,0.00,20.03,5.12,50.23,0.01,499,0,0,0,,,,,0,0,0,2,16,97.51,41.80,455.33,32.67,12000.00
4867,4171557375952179528,2,1643905430000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,260.51,46.14,339.02,168.85,19.30,1.68,23.00,17.00,0.02,0.06,0.52,0.00,19.97,27.96,165.63,0.09,723,461,0,222,138,88,0,0,301,119,0,1,0,98.40,39.10,350.55,36.67,12000.00
4868,4171557375952179528,0,1643905440000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,69.80,15.39,92.66,40.15,33.50,4.86,42.00,27.00,0.04,0.15,1.24,0.00,29.88,18.77,120.81,1.54,335,168,335,0,,,,,110,42,0,3,14,97.62,41.76,455.33,32.67,12000.00
4869,4171557375952179528,1,1643905440000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,31.78,8.83,43.19,17.78,50.00,0.45,51.00,49.00,0.21,0.25,1.75,0.00,19.98,5.19,48.34,0.00,500,0,0,0,,,,,0,0,0,5,12,97.62,41.76,455.33,32.67,12000.00
4870,4171557375952179528,2,1643905440000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,242.37,38.82,294.03,180.91,19.00,2.57,23.00,15.00,0.02,0.05,0.34,0.00,20.27,28.09,127.08,0.03,703,431,0,213,142,100,0,0,288,107,0,2,0,98.31,39.01,350.55,36.67,12000.00
4871,4171557375952179528,0,1643905450000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,42.87,11.86,63.88,23.02,24.30,3.23,30.00,20.00,0.03,0.09,0.64,0.00,40.74,29.38,199.79,9.15,243,248,243,0,,,,,188,64,0,1,8,97.36,41.73,455.33,32.67,12000.00
4872,4171557375952179528,1,1643905450000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,27.85,7.19,40.94,18.20,50.00,0.63,51.00,49.00,0.18,0.20,1.19,0.00,20.01,4.37,39.63,3.49,500,0,0,0,,,,,0,0,0,5,12,97.36,41.73,455.33,32.67,12000.00
4873,4171557375952179528,2,1643905450000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,242.10,63.07,398.18,175.46,18.50,1.63,20.00,15.00,0.02,0.07,0.40,0.00,23.07,28.61,151.83,0.09,618,599,0,185,172,179,0,0,436,143,0,2,0,98.36,39.04,350.55,36.67,12000.00
4874,4171557375952179528,0,1643905460000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,47.00,9.44,59.83,29.14,26.20,3.68,34.00,20.00,0.03,0.09,0.66,0.00,38.24,29.06,199.85,8.96,262,247,262,0,,,,,191,57,0,0,14,97.23,41.79,455.33,32.67,12000.00
4875,4171557375952179528,1,1643905460000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,32.67,8.33,42.80,19.55,50.00,0.45,51.00,49.00,0.25,0.25,1.59,0.00,19.99,5.78,46.88,0.00,500,0,0,0,,,,,0,0,0,3,16,97.23,41.79,455.33,32.67,12000.00
4876,4171557375952179528,2,1643905460000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,227.09,70.14,361.09,118.93,16.20,2.60,20.00,11.00,0.01,0.04,0.38,0.00,25.30,33.83,192.78,0.13,547,511,0,155,156,146,0,0,375,123,0,1,0,98.39,39.11,350.55,36.67,12000.00
4877,4171557375952179528,0,1643905470000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,52.80,8.48,65.18,40.18,24.70,2.28,29.00,21.00,0.05,0.16,1.17,0.00,40.08,29.66,199.12,0.15,249,250,249,0,,,,,195,66,2,2,11,97.14,41.84,455.33,32.67,12000.00
4878,4171557375952179528,1,1643905470000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,24.65,6.71,37.83,19.66,50.00,0.77,51.00,49.00,0.14,0.17,1.14,0.00,20.00,3.58,35.66,1.73,500,0,0,0,,,,,0,0,0,2,14,97.14,41.84,455.33,32.67,12000.00
4879,4171557375952179528,2,1643905470000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,177.10,20.83,218.76,133.55,17.50,1.20,19.00,16.00,0.05,0.25,2.22,0.00,25.60,33.27,207.70,0.07,578,538,0,187,171,146,0,0,399,137,21,0,0,98.17,39.05,350.55,36.67,12000.00
4880,4171557375952179528,0,1643905480000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,50.21,8.63,72.41,43.43,22.80,2.68,28.00,20.00,0.14,0.54,3.58,0.00,42.56,28.91,139.88,0.17,235,263,235,0,,,,,198,67,7,1,9,97.19,41.89,455.33,32.67,12000.00
4881,4171557375952179528,1,1643905480000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,23.22,3.66,30.16,18.97,50.00,0.89,51.00,49.00,0.14,0.17,1.22,0.00,19.99,3.65,39.22,0.13,500,0,0,0,,,,,0,0,0,2,12,97.19,41.89,455.33,32.67,12000.00
4882,4171557375952179528,2,1643905480000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,176.58,24.20,219.92,140.33,18.90,1.87,23.00,16.00,0.03,0.12,1.09,0.00,25.28,30.21,155.80,0.10,569,565,0,175,173,167,0,0,413,133,31,0,0,98.25,39.07,350.55,36.67,12000.00
4883,4171557375952179528,0,1643905490000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,43.95,9.10,62.09,32.58,25.20,3.57,32.00,19.00,0.21,0.57,4.48,0.00,38.53,28.06,200.37,0.16,260,243,260,0,,,,,171,56,8,2,10,97.21,41.85,456.24,32.67,12000.00
4884,4171557375952179528,1,1643905490000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,38.34,3.81,41.59,28.08,50.00,0.45,51.00,49.00,0.13,0.19,1.55,0.00,20.00,3.73,45.58,0.00,500,0,0,0,,,,,0,0,0,4,16,97.21,41.85,456.24,32.67,12000.00
4885,4171557375952179528,2,1643905490000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,181.85,25.12,226.44,143.65,18.60,1.28,20.00,16.00,0.02,0.04,0.36,0.00,24.64,30.00,159.82,0.11,580,546,0,174,161,153,0,0,404,135,41,0,0,98.30,39.11,350.55,36.67,12000.00
4886,4171557375952179528,0,1643905500000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,41.42,11.50,63.46,27.47,25.90,2.74,32.00,22.00,0.22,0.53,3.50,0.00,37.46,25.71,160.09,0.07,265,236,265,0,,,,,163,57,6,1,10,97.16,41.85,456.24,32.67,12000.00
4887,4171557375952179528,1,1643905500000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,41.41,1.11,43.04,39.30,50.00,0.00,50.00,50.00,0.13,0.14,1.17,0.00,20.00,3.15,30.34,1.37,500,0,0,0,,,,,0,0,0,4,12,97.16,41.85,456.24,32.67,12000.00
4888,4171557375952179528,2,1643905500000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,184.30,22.47,217.78,149.02,18.40,1.69,21.00,15.00,0.10,0.40,2.96,0.00,24.66,30.55,162.62,0.10,563,536,0,159,157,141,0,0,412,144,30,1,0,98.33,39.04,350.55,36.67,12000.00
4889,4171557375952179528,0,1643905510000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,46.17,11.94,66.21,26.46,25.90,3.21,31.00,21.00,0.20,0.52,3.36,0.00,37.99,25.15,139.90,0.10,264,230,264,0,,,,,158,57,5,1,12,97.28,41.88,466.38,32.67,12000.00
4890,4171557375952179528,1,1643905510000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,37.47,5.32,42.64,27.22,50.00,0.00,50.00,50.00,0.14,0.16,1.53,0.00,20.00,3.46,44.01,0.00,500,0,0,0,,,,,0,0,0,5,12,97.28,41.88,466.38,32.67,12000.00
4891,4171557375952179528,2,1643905510000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,167.36,33.12,221.00,106.12,17.50,1.12,19.00,15.00,0.14,0.46,4.06,0.00,26.37,32.68,153.58,0.08,563,555,0,185,170,161,0,0,437,141,25,1,0,98.28,38.90,350.55,36.67,12000.00
4892,4171557375952179528,0,1643905520000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,45.56,17.57,68.24,16.76,18.20,7.86,28.00,6.00,0.68,1.34,13.15,0.00,53.30,56.09,330.29,0.06,185,192,179,0,,,,,167,57,3,1,7,98.58,47.98,656.11,32.67,12000.00
4893,4171557375952179528,1,1643905520000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,23.33,6.53,41.09,19.48,50.00,0.45,51.00,49.00,0.13,0.19,1.42,0.00,19.99,3.78,43.81,0.00,500,0,0,0,,,,,0,0,0,9,17,98.58,47.98,656.11,32.67,12000.00
4894,4171557375952179528,2,1643905520000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,145.37,58.27,219.13,49.23,17.40,2.46,23.00,13.00,0.67,1.45,14.54,0.00,28.62,42.63,394.01,0.03,485,420,0,136,128,101,0,0,302,94,2,1,0,99.08,42.86,535.41,36.67,12000.00
4895,4171557375952179528,0,1643905530000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,21.08,6.17,30.66,11.86,8.50,2.06,11.00,4.00,0.75,0.58,2.43,0.00,117.39,85.58,416.51,33.41,85,81,85,0,,,,,60,19,0,1,10,99.21,50.23,656.11,32.67,12000.00
4896,4171557375952179528,1,1643905530000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,33.38,7.32,43.27,22.75,50.00,0.00,50.00,50.00,0.11,0.16,1.16,0.00,20.00,3.08,38.38,1.81,500,0,0,0,,,,,0,0,0,5,13,99.21,50.23,656.11,32.67,12000.00
4897,4171557375952179528,2,1643905530000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,54.40,15.08,93.91,37.39,10.90,1.76,15.00,8.00,0.56,0.55,2.07,0.00,60.59,60.14,303.54,0.06,224,183,0,59,52,55,0,0,129,46,2,1,0,101.08,52.36,578.83,36.67,12000.00
4898,4171557375952179528,0,1643905540000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,26.50,5.20,33.58,14.74,9.00,1.34,11.00,7.00,0.76,0.80,4.91,0.04,108.37,81.10,482.58,0.18,91,73,91,0,,,,,53,18,1,2,4,100.96,56.66,656.11,32.67,12000.00
4899,4171557375952179528,1,1643905540000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,24.13,5.54,34.46,18.74,50.00,0.00,50.00,50.00,0.12,0.16,1.17,0.00,20.00,3.19,39.13,3.92,500,0,0,0,,,,,0,0,0,5,13,100.96,56.66,656.11,32.67,12000.00
4900,4171557375952179528,2,1643905540000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,47.81,7.70,61.65,37.68,10.60,1.28,14.00,9.00,0.63,0.59,2.35,0.01,64.31,59.64,361.18,0.08,209,175,0,55,58,48,0,0,117,44,2,0,0,103.59,60.06,578.83,36.67,12000.00
4901,4171557375952179528,0,1643905550000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,45.34,19.01,89.18,26.46,18.00,11.87,42.00,8.00,0.29,1.13,13.96,0.00,54.76,50.58,244.57,0.10,183,133,181,0,,,,,94,32,3,1,8,102.25,60.99,672.87,32.67,12000.00
4902,4171557375952179528,1,1643905550000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,21.94,4.45,35.16,19.41,50.00,0.00,50.00,50.00,0.14,0.19,1.51,0.00,20.00,3.83,45.15,0.00,500,0,0,0,,,,,0,0,0,8,18,102.25,60.99,672.87,32.67,12000.00
4903,4171557375952179528,2,1643905550000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,74.30,44.83,198.86,28.97,14.10,5.17,24.00,7.00,0.39,1.53,12.92,0.00,45.28,51.45,409.99,0.03,299,280,0,78,99,71,0,0,216,63,14,2,0,104.90,63.78,578.83,36.67,12000.00
4904,4171557375952179528,0,1643905560000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,97.38,21.43,116.97,63.73,50.00,0.63,51.00,49.00,0.00,0.00,0.01,0.00,20.00,0.34,21.32,18.62,500,0,500,0,,,,,0,0,0,2,28,105.55,69.66,672.87,32.67,12000.00
4905,4171557375952179528,1,1643905560000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,,,,,,,,28.57,7.95,41.95,20.39,50.00,0.00,50.00,50.00,0.14,0.20,1.77,0.00,20.01,4.11,49.09,0.00,500,0,0,0,,,,,0,0,0,6,13,105.55,69.66,672.87,32.67,12000.00
4906,4171557375952179528,2,1643905560000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,482.47,162.85,727.01,267.23,24.90,0.54,26.00,24.00,0.00,0.00,0.04,0.00,12.76,19.22,63.91,0.02,1096,0,0,316,0,6,0,0,0,0,0,2,0,107.88,70.86,578.83,36.67,12000.00
4907,4171557375952179528,0,1643905570000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,106.66,15.94,120.94,69.10,50.00,0.89,51.00,49.00,0.00,0.00,0.01,0.00,20.00,0.33,21.48,18.54,500,0,500,0,,,,,0,0,0,4,15,107.62,73.76,672.87,32.67,12000.00
4908,4171557375952179528,1,1643905570000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,97,Redundancy,,,,,,27.18,5.87,40.99,20.14,50.00,0.00,50.00,50.00,0.14,0.18,1.36,0.00,20.00,3.55,41.69,0.00,500,0,47,0,,,,,0,0,0,2,15,107.62,73.76,672.87,32.67,12000.00
4909,4171557375952179528,2,1643905570000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,681.11,76.73,766.62,472.57,25.10,0.30,26.00,25.00,0.00,0.00,0.02,0.00,10.23,18.08,60.52,0.02,1374,0,0,398,0,0,0,0,0,0,0,2,0,112.26,79.11,578.83,36.67,12000.00
4910,4171557375952179528,0,1643905580000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,111.89,15.72,119.98,65.52,50.00,1.00,51.00,49.00,0.00,0.00,0.01,0.00,20.00,0.37,21.19,18.56,500,0,500,0,,,,,0,0,0,7,19,109.00,76.42,672.87,32.67,12000.00
4911,4171557375952179528,1,1643905580000,10,5.170.216.26,33726,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,Audio,,0.00,,,,,,,0xe2e6,,108,Satin,97,Redundancy,,,,,,76.32,18.66,112.25,52.19,50.00,0.00,50.00,50.00,0.14,0.20,1.30,0.00,20.00,3.93,41.93,0.00,500,0,500,0,,,,,0,0,0,3,14,109.00,76.42,672.87,32.67,12000.00
4912,4171557375952179528,2,1643905580000,10,192.168.100.25,50022,5.170.216.26,34188,92.223.249.51,50022,5.170.216.26,34188,Video,,0.00,,,,,,,0x1bc9,0x1bfb,122,H.264,,,125,H.264 PTP RTX,,,,723.70,36.30,786.22,662.66,25.00,0.45,26.00,24.00,0.00,0.00,0.03,0.00,9.76,17.59,64.78,0.02,1437,0,0,417,0,0,0,0,0,0,0,3,0,113.76,81.34,578.83,36.67,12000.00
4913,4171557375952179528,0,1643905590000,10,192.168.100.25,50006,5.170.216.26,33726,92.223.249.51,50006,5.170.216.26,33726,Audio,,0.00,,,,,,,0x1b64,,108,Satin,97,Redundancy,,,,,,105.11,14.45,119.98,77.06,50.00,0.63,51.00,49.00,0.00,0.00,0.02,0.00,20.00,0.33,21.95,18.41,500,0,473,0,,,,,0,0,0,8,7,109.13,77.05,672.87,32.67,12000.00
